Element Count,Downforce,Front Axle Moment,Rear Axle Downforce,Rear Axle Moment,Front Axle Downforce,Frontal Area,Cl,ClA,Drag,Cd,CdA,Center of Pressure,Sidepod DF,Rear Wing DF,Front Wing DF,Aero Efficiency,FA-RA Difference,RW 3rd Element AOA,RW 3rd Element X,RW 3rd Element Z,RW 2nd Element AOA,RW 2nd Element X,RW 2nd Element Z,RW 1st Element AOA,RW 1st Element X,RW 1st Element Z,RW Biplane1 Element AOA,RW Biplane1 Element X,RW Biplane1 Element Z,RW Biplane2 Element AOA,RW Biplane2 Element X,RW Biplane2 Element Z,FW 3rd Element AOA,FW 3rd Element X,FW 3rd Element Z,FW 1st Element AOA,FW 1st Element Z,FW 2nd Element AOA,FW 2nd Element X,FW 2nd Element Z,Bullhorn AOA,Bullhorn X,Bullhorn Z Angle,FW Biplane Element AOA,FW Biplane Element Z,Generation,Sim_Num
19212967,115.514185880896,-2037.88910592871,33.1385296365213,5065.77854524143,82.3756562440788,0.542536568659107,5.1966705867972,2.81938382861266,54.9464583192617,2.47189244869715,1.34109204721051,7.41581633806792,2.55359635299419,47.1034411617601,64.0814659534312,2.10230448721027,49.2371266075575,11.9296,87.2346,17.8799,-3.0871,-5.2816,-19.3722,29.9083,0.4093,-12.1306,8.0891,-62.7301,4.6401,-3.0347,4.9306,-30.9382,12.2283,-5.9169,9.0092,-3.4517,-10.4536,-4.5812,-5.4465,-5.781,4.6782,28.1234,-15.5764,-3.5046,3.207,2,66
22235711,107.772148425917,-1039.04405365588,16.8961068909757,5588.51877451192,90.8760415346649,0.520397352641359,5.05464143737072,2.63042202255904,44.5314554035417,2.08857801423433,1.08689046939249,16.7508896517706,0.772871833797226,39.2799097635387,67.8720891841174,2.4201353279225,73.9799346436892,7.3545,54.692,-22.9052,13.6639,64.5532,13.5623,6.3258,93.5069,-4.393,12.4337,-198.3423,-0.8126,-1.7612,19.6106,3.7311,8.2812,16.8849,12.3373,-4.5646,-10.4326,-5.1809,2.1121,-2.5252,-1.9487,-24.4543,-8.692,-0.4296,5.8928,2,67
20508693,119.533706113593,-2776.51094728877,45.149409771698,4574.34137330087,74.3842963415885,0.529006847717664,5.51503109766419,2.91748921604022,51.2419610514947,2.36419515375634,1.25067542567802,-0.116948266613794,0.350841626762759,62.1688143955298,58.1444778761187,2.33273090375033,29.2348865698905,1.0831,7.4035,-9.5772,-2.5587,147.3286,-13.0557,15.4598,77.1727,-20.3931,10.0628,-259.5646,-42.6735,-4.1153,-201.7532,2.48,5.7027,-6.0639,14.4104,-4.4076,-10.343,-6.7318,0.3488,-3.7647,5.334,47.6125,-15.105,4.6865,11.0647,2,68
18847723,100.363780950657,-1612.75921979086,26.2254060076819,4559.2181754653,74.1383749427181,0.518439195182043,4.72495927904983,2.44960408589852,45.6991706740425,2.15144067387575,1.11539117144605,9.0563943107981,1.22632965141132,42.7520464883752,57.6544599342737,2.19618385783233,47.9129689350362,9.3797,25.8641,8.4651,16.9963,114.1634,-16.5696,4.9452,54.8399,-14.002,5.5174,-157.1291,-31.1845,-3.8126,-1.5827,-49.4949,13.123,-1.0022,10.6942,-4.197,-10.3051,2.5795,-1.2246,-10.9766,8.8002,51.8782,-8.138,8.6251,6.8977,2,69
21880526,121.446656726542,-2622.8981771396,42.6514812429439,4845.59307484073,78.795175483287,0.519694694915484,5.7036933934515,2.96417919800124,52.4491052654646,2.46325113641183,1.28013854783777,1.88437757803848,0.599794216232523,61.7658637973599,60.2951647021591,2.31551436600977,36.1436942403431,-2.6944,26.4893,1.6229,2.7386,86.8461,-20.6904,18.4774,82.824,-38.9662,12.0073,7.7415,7.6513,0.0657,-143.5388,-26.4386,4.5087,-11.7016,9.8818,-4.5736,-10.4887,-1.9623,3.4612,-6.1301,3.7746,71.7488,-18.3264,13.9414,12.7194,2,70
20715409,98.7502772733798,-1176.52904841553,19.131778380737,4896.2242230682,79.61849889239,0.555411903161237,4.33952340066287,2.41022295077489,47.0094382574684,2.06580237547639,1.14737122891835,15.7273939046794,1.1379631803644,37.5488251732986,59.7614253244135,2.10064788973928,60.486720511653,9.2694,17.2003,-22.0447,10.0966,60.7627,-2.7868,24.0933,121.4441,8.8559,5.4275,-270.7318,-21.8854,2.5443,-65.9286,-8.2467,5.0668,-5.5472,6.8537,-3.5662,-10.4942,-3.9955,-2.2719,-2.1083,-14.5513,35.1324,4.8169,7.3209,10.2218,2,74
20421054,52.6260573794294,-926.887631507948,15.0723084769882,2309.4077080128,37.5537489023066,0.561794744616316,2.28634645284597,1.28445742158102,25.6192379695847,1.1130313911616,0.625295186147576,6.55539400489022,0.9719337552589,22.1527347040671,29.1256090956927,2.05416169840444,22.4814404253184,14.1252,22.4277,-40.109,-8.0887,49.1197,-29.5014,29.6866,9.447,-24.1153,8.8584,-56.786,-36.6545,-2.4465,-163.4545,-1.3354,8.885,9.1702,10.5674,-3.4576,-10.3383,-2.556,-8.6772,-7.5646,-14.3427,1.3378,-16.3693,9.4,13.7293,2,75
20994604,112.331019413458,-1629.51261055772,26.497836305692,5278.40283502323,85.8331831074787,0.551372660980847,4.97248333205185,2.74169136647634,45.1624688444016,1.99917729524488,1.10229170505166,10.0130979122962,1.69323664410579,47.5981195204804,62.3431896115836,2.48726480831845,59.3353468017867,-0.5541,13.6046,-1.7093,23.3053,97.037,7.7201,20.2952,-6.4144,-4.4744,2.4907,-147.4535,-21.8378,-6.79,-137.9203,-2.8275,12.2747,-8.5999,11.6635,-3.4513,-10.3668,-0.4184,-1.4012,-11.0451,7.0406,-23.8748,-18.2333,-1.6282,1.3465,2,76
19165215,111.290626980126,-1316.64768371354,21.4102760354637,5527.28772325289,89.8803509443773,0.500202742073076,5.43039477636044,2.7162983576748,46.4312924593902,2.26560182894973,1.13326024728643,14.7741885770019,1.43026109195391,43.2132023249359,66.6964087700963,2.3968884148005,68.4700749089136,12.5124,82.7174,-6.6702,2.2382,104.638,-7.5816,3.7652,148.922,16.8686,11.2828,11.7542,-38.0674,-9.5913,33.8442,-44.9697,7.1257,-5.5044,9.1639,-4.6125,-10.4876,-1.5576,-4.9299,-7.4409,0.0446,-20.3107,-8.683,-0.0848,10.0093,2,78
20144929,116.958140213384,-1952.68820579217,31.7530604537188,5239.77695196333,85.2050797593654,0.559257654998968,5.10431425627642,2.85462682134295,52.2656453173408,2.2809894037308,1.27566078500798,8.09637899000659,2.2601196381409,50.5546827108065,63.0502420301131,2.23776324779404,53.4520193056466,9.114,15.6941,-38.5986,18.4579,89.9964,-40.1615,19.9207,91.3374,-48.1394,14.33,-149.4618,8.4059,-1.2368,-9.9762,0.9441,4.31,5.3051,13.121,-3.3523,-10.3425,-4.6194,4.3664,-4.7645,4.2883,14.5662,6.2017,-3.7054,1.4377,2,83
18852108,114.832144721329,-1651.80648946475,26.8603616093134,5409.91831559492,87.9717831117219,0.521337914101627,5.37604701366018,2.80273713621388,47.6111725169423,2.22899173787725,1.16205790317468,10.3716303059426,2.88643008301454,47.1537618692444,64.1459102560127,2.41187390796701,61.1114215024085,9.2425,49.6211,-20.5627,18.3579,139.0635,-41.2476,11.4342,88.4809,-30.4571,10.4084,-124.6516,-1.4102,-2.8384,-21.4653,-16.9674,4.31,-8.978,13.7809,-3.6842,-10.4486,-4.098,3.5982,-5.0974,5.613,51.1785,-2.6603,0.8715,4.0567,2,84
20823232,106.681341692527,-1515.46849077723,24.6433416561933,5045.01401780411,82.0380000360603,0.50979515877684,5.10753861846251,2.60379846095794,46.1525654444921,2.20962735009711,1.1264573257804,12.8514228102826,1.75170287215409,43.6980897703596,61.5581881121531,2.31149321094258,57.394658379867,7.7635,48.8427,-24.196,14.1896,104.3987,-32.089,8.0524,94.8878,-21.2534,9.9002,-34.9234,-1.3988,-1.8912,-6.0095,-27.0635,4.31,-9.8773,13.0178,-3.5523,-10.4497,-7.1587,6.308,-11.8258,2.2876,4.8097,1.6254,2.3092,3.8337,2,86
22549585,107.458333708667,-1938.50766105419,31.5224677287788,4669.75679749446,75.9358659796133,0.546269496973178,4.80122461993581,2.62276255798757,46.7088259211487,2.08694437407628,1.14003405343766,6.27834176150594,0.985763199069386,51.6108888326563,55.7043606868019,2.30060018828289,44.4133982508346,7.849,51.5097,-26.2802,24.1609,139.0684,-35.7717,16.7574,87.4227,-28.1897,10.1298,-89.5726,-1.3983,4.7077,-27.1003,-1.8634,4.31,-2.2126,13.7627,-3.6821,-10.2953,-6.524,9.7201,-4.0769,3.3885,40.8275,-1.8837,1.6575,0.8805,2,87
20748469,116.142270188273,-1691.35932925243,27.5035383894923,5450.93303404722,88.6387317984836,0.562447077958466,5.03996497972681,2.83471357586035,50.8813631062336,2.20798411948102,1.2418742161808,10.539430573561,2.42708984722021,48.1911990906439,65.0746073073686,2.28260925214962,61.1351934089913,13.1011,50.4727,-47.4495,17.5736,96.5978,-40.1865,19.8984,87.8517,-46.0201,11.9534,-133.6455,-1.2828,-0.7149,46.4144,-1.7045,4.31,-8.1151,13.3948,-3.6823,-10.4688,-6.8611,2.6344,-9.9009,4.7431,55.1328,5.5813,0.8161,3.8782,2,90
19329311,125.092900591695,-2038.40329535163,33.1468909754089,5654.31759903703,91.9460096159654,0.544188463078437,5.61050848208581,3.05317398795481,55.5710942921034,2.49240440032883,1.35633771998488,8.54638839886098,3.09171492413471,52.0846103306806,67.8358713122665,2.2510426002079,58.7991186405565,10.9759,49.9949,-23.6034,16.0274,80.2529,-33.1248,19.9189,96.8008,-39.0616,9.8822,-190.695,-0.2797,-0.7218,-12.3628,-15.9055,4.31,-5.4263,13.7392,-3.6663,-10.3165,-4.747,4.3668,-3.5912,4.9138,19.8809,6.039,-2.465,3.0495,2,92
21091142,114.338652195997,-2010.948581622,32.7004442860653,5020.42837601472,81.6382079096388,0.537904936404725,5.18807716439731,2.79069231717794,51.7781700555068,2.34941672409062,1.26376285356016,7.11462785785131,3.36582640611218,49.4963121378192,61.0843960803,2.20824050122715,48.9377636235735,7.8584,51.4614,-28.7327,15.426,79.4444,-30.5879,18.7961,94.0646,-21.2343,12.3783,-185.3398,3.4118,-2.4107,-43.4014,-30.3215,4.31,1.9989,12.9044,-3.6365,-10.2712,-4.1188,4.9864,-7.0852,8.3139,18.3325,-0.0748,-3.0401,3.8258,2,93
21288878,96.872219980594,-1037.30703599378,16.8678608931405,4919.95310591397,80.0043590872055,0.547558215670514,4.31805149914847,2.36438457404712,44.2214215414777,1.97115721741389,1.07932332877321,16.4859015192445,0.752875201814518,36.4299364993449,59.6867956453098,2.19061750174024,63.136498194065,8.4922,22.141,-40.9079,22.5779,108.3008,-42.9756,19.8061,102.7218,-27.0474,10.8223,-183.6117,3.1321,6.6971,-53.6456,-22.9078,4.31,2.0821,13.6862,-3.6747,-10.3369,-4.3111,2.8756,-6.4938,3.4568,23.1167,8.6097,0.4,0.726,2,94
20164345,89.6469313921297,-1153.94711232829,18.7645689206638,4358.98622742233,70.8823624712364,0.533495406639868,4.10131968444032,2.18803521281059,42.6781803273931,1.95251369293604,1.04165708658282,14.8541762484139,1.89260621094206,34.7547056604243,54.2184227156456,2.10053312265026,52.1177935505726,11.7834,49.9025,-37.9647,23.2427,79.0637,-38.7474,9.8276,88.8887,-23.3137,9.9576,-156.5849,-0.5827,-1.374,-20.5056,-6.2151,4.31,-5.9898,13.6637,-2.9501,-10.3105,-4.2786,2.6299,-4.6365,4.898,25.8445,-5.0276,0.4073,4.0258,2,97
21108585,119.554630337678,-2485.30657079647,40.4140761205192,4866.83250719553,79.1405542168525,0.540036772696686,5.40333578311415,2.91800001810948,52.7404575820361,2.38363333035224,1.28724965101568,2.99066589382166,1.4489500933745,59.5991836871592,58.4881085637724,2.26684856026731,38.7264780963333,10.9733,46.6113,-20.6317,13.5635,137.063,-32.1442,19.7306,104.5504,-41.0867,14.5421,-73.9141,5.5235,-2.8358,-38.6616,-21.0977,4.31,4.9113,13.3299,-3.6097,-10.295,-4.3844,2.8769,-12.1473,2.9613,53.4579,-3.8416,0.4104,2.2167,2,98
20569068,104.829084154496,-1931.8458320457,31.4141383710188,4514.73013030319,73.4149457832085,0.547264854504828,4.67523133834936,2.55858979815817,50.0393516326106,2.23168547918132,1.2213230290647,6.47426299375851,0.438545481417008,47.517481920183,56.6049802810952,2.09493290249146,42.0008074121897,8.3239,42.1612,-20.6295,18.5175,99.6576,-43.7242,19.4484,100.7684,-19.9715,10.5893,-129.7139,-0.5588,5.8626,-53.2085,0.8305,4.31,2.8959,14.61,-3.5588,-10.4525,-4.4657,3.9009,-12.1353,2.1159,56.0367,7.1035,-1.3403,1.749,2,99
22002287,102.363896644005,-1361.48299948095,22.1393522329853,4933.49363644065,80.2245444107579,0.523425634036828,4.7732115767951,2.4984212959759,43.9313415616471,2.04851119389732,1.07224327049725,13.6125991613202,1.2136239116169,41.6051362633411,60.1105456965869,2.33008811033831,58.0851921777726,14.811,8.4081,-20.8707,15.5009,79.5818,-41.1521,14.003,95.3692,-19.9151,10.211,-83.1274,-0.1478,-2.7417,-53.4242,-28.5179,4.31,-4.4576,12.9809,-3.5861,-10.3485,-5.6403,4.2377,-9.1503,2.9312,4.8857,3.8672,2.1682,0.5999,2,101
20836324,99.1733974214788,-1336.61416631505,21.7349550739366,4762.15932844852,77.4384423472883,0.513457998331233,4.71421238989467,2.42055005742361,44.4834253030607,2.11452183913209,1.08571815094844,13.788660407266,1.55533182164976,40.9853104047727,57.9921635861214,2.22944606324314,55.7034872733516,7.8815,51.5111,-23.1435,15.51,119.9224,-35.1789,10.4102,101.1225,-20.7916,11.8604,-191.776,9.9917,2.7135,30.7694,-32.2013,4.31,-8.3032,14.724,-3.6529,-10.437,-5.2689,2.7336,-11.147,4.5143,4.9284,2.1379,0.0568,3.3675,2,103
19690161,107.744398009798,-1366.97400077451,22.228642522909,5258.88228605566,85.515755486613,0.536450167091318,4.90212285021179,2.62974462209828,49.4897072564029,2.25166810779195,1.20790773265918,14.7216174350734,2.84812373349159,40.3042216588097,64.2640118904577,2.17710720032312,63.2871129637039,10.0539,33.0378,-21.5085,17.0411,82.4078,-30.4619,19.0368,99.5214,-20.3049,10.2517,-190.9882,-0.3623,-2.8423,-3.3079,-29.036,4.31,-0.8801,15.6333,-3.6737,-10.27,-5.4937,3.1301,-4.8386,9.6612,31.9333,3.2533,-0.7602,1.667,2,105
21198613,106.800224491791,-1543.17714040044,25.0939176488003,5024.61619229284,81.7063068427167,0.537391318156024,4.85065514281867,2.60669996111962,48.818826378832,2.21725462064975,1.1915333832785,13.079833400427,2.34505202903962,43.0618876398816,61.0190473873033,2.18768521109101,56.6123891939165,11.6203,49.3562,-24.5706,17.918,80.7843,-37.0728,16.5774,102.3369,-22.2674,12.2053,-54.8454,0.0105,-2.5516,-46.2878,-16.892,4.31,0.6369,15.6127,-3.5171,-10.469,-6.4787,3.7319,-8.2363,1.9833,34.7703,4.1011,1.786,2.2784,2,107
19637574,123.504484704225,-2217.1385313148,36.0533410353384,5377.90103960372,87.4511436685705,0.547744864626142,5.5033014157447,3.01440508896393,53.726927169695,2.39404645964633,1.31132665394767,6.37697871071025,3.44157617413301,54.1636354228808,64.4961187205266,2.29874461858091,51.397802633232,8.2996,44.6212,-22.3471,19.2274,80.9717,-32.4384,16.5667,89.885,-44.5233,10.0394,-35.2527,5.2854,5.7699,-28.6223,-0.5147,4.31,-2.5316,13.4965,-3.5744,-10.2661,-4.0707,2.7839,-8.5107,2.2504,38.2091,-5.1341,0.6292,4.097,2,109
20565954,93.2761091380317,-2089.39808296269,33.9761275985603,3646.71540005182,59.2999815392325,0.521391520531362,4.36641825303767,2.27661345222721,43.3819024097586,2.03078293342142,1.05883300152574,1.37491764654533,-0.200298864956021,51.1023586522016,46.7195501926228,2.15011569241486,25.3238539406722,9.9789,33.2544,-37.8901,15.6522,85.4999,-30.5626,7.973,89.009,-41.6205,11.7128,-29.4208,1.219,5.8902,-53.1333,-8.1571,4.31,2.5962,13.1666,-3.3376,-10.296,-5.5689,9.5403,-5.1775,1.7336,5.9434,-5.1386,2.2741,3.9645,2,110
18904683,111.256265620536,-1644.42317086182,26.7402999623735,5197.39914777086,84.5159656578782,0.538517080597442,5.04247644311098,2.7154596931255,51.5539846106514,2.33658528351441,1.25829108544513,12.8666569899755,3.02664462265464,45.0319167803528,62.255131289332,2.1580536686111,57.7756656955047,10.7989,44.2934,-22.3592,18.5484,81.493,-46.6112,19.5349,142.6289,-37.1087,10,-60.6,-0.7374,-0.6009,-39.0309,-24.9056,4.31,1.1485,16.9694,-2.9246,-10.2726,-6.5055,7.2373,-8.1711,3.1276,18.7226,0.5402,2.3075,3.7593,2,112
21421979,98.5202372005701,-1301.81987001213,21.1691579381348,4756.78684266387,77.351079262183,0.540650425398986,4.44762112384937,2.40460825262268,42.5235364631356,1.91969268861166,1.03788266873322,13.7409055324221,0.732915342480617,41.7225288649792,55.9159369388197,2.31684016417541,56.1819213240482,13.6192,34.6191,-42.7499,18.924,120.4995,-42.8993,17.5911,94.5663,-23.16,14.2382,-54.628,-1.3668,2.5731,-29.6247,-31.9493,4.31,4.7493,13.9573,-3.4556,-10.4686,-5.2971,3.4781,-12.1381,2.1288,6.5968,1.5774,-4.6701,3.2085,2,115
19559615,111.033869221557,-1553.20187383992,25.2569318801516,5274.9439418324,85.7769373411215,0.542370934124372,4.9966388551005,2.71003168332299,48.5381265528006,2.18426585318367,1.18468231116719,13.1371290058859,2.70395822712619,43.5739010146212,62.8067874271851,2.28755984433748,60.5200054609699,7.7045,50.8442,-26.9908,16.8769,84.0538,-31.2979,13.8699,138.7237,-35.9322,11.2618,-174.9417,-1.0483,-1.9012,-33.3475,-4.2336,4.31,-1.8361,13.4562,-3.0637,-10.3645,-5.0652,2.7509,-3.7174,4.4756,4.6831,1.9416,-0.0397,3.5326,2,117
21579055,116.711066284376,-2295.71722717016,37.3311252061386,4881.55385668388,79.3799410779383,0.542841882316883,5.24756203849108,2.84859645454912,49.6577087815991,2.23270950918944,1.2120082326352,4.15919061136128,1.424558102541,55.8613571466545,59.255854863177,2.35031114298257,42.0488158717996,13.9894,31.0253,-20.6277,15.6797,79.5643,-35.8899,17.3788,89.7454,-38.6235,9.9533,-174.9836,0.6246,-2.7972,-53.3479,-13.6129,4.31,5.2977,13.2428,-3.6667,-10.2727,-6.7668,2.6688,-11.7561,3.3827,55.7415,-3.2682,2.0611,4.0659,2,118
19268383,106.495761227215,-1409.80747677772,22.9251663964791,5139.26256381908,83.570594830463,0.525923804904461,4.94229149609225,2.5992687485718,48.6742198035171,2.25888974210527,1.18800388802766,14.1884834209702,2.57608726070551,41.2213309812679,63.1487210572878,2.1879294964995,60.6454284339839,8.2452,51.4592,-25.5421,20.1855,90.7876,-45.2862,9.3102,95.809,-35.2636,9.8784,-118.4394,2.4415,2.1301,-52.9416,-1.6849,4.31,-1.7763,13.081,-3.5182,-10.3496,-4.1813,2.8869,-10.6066,2.0487,9.4768,-4.0798,2.2784,3.0409,2,121
21388630,107.914294985794,-1547.28018572089,25.1606381040772,5089.02409624694,82.7536568814404,0.536863144033523,4.90607596820418,2.63389136915741,51.7758686078376,2.35387114138353,1.26370666161294,13.5734574448532,2.91512943165366,41.5216070494011,62.6721244161572,2.08425851438943,57.5930187773632,7.795,46.4681,-26.6793,22.1031,80.0353,-38.4703,19.8767,100.7989,-21.9214,10.396,-131.1455,13.5595,-1.8925,-2.1501,-30.1788,4.31,-6.4823,13.1755,-3.1393,-10.2929,-5.265,7.7525,-12.1408,4.2631,48.3919,-2.8359,0.766,1.604,2,126
20735656,125.660469212963,-3120.23330326086,50.7387489791056,4607.39082681244,74.9217202335352,0.543045824838818,5.64782306031572,3.06702673233285,58.6202085576009,2.63469146475209,1.43075819967209,-1.62789728565869,0.552247891402068,66.5414635563013,59.5412112054863,2.14363736167003,24.1829712544296,10.8881,60.6064,24.8473,4.9854,28.1161,-38.797,21.7871,88.8489,-21.0906,2.0684,-59.7677,-28.046,-5.0723,-46.6241,-15.5622,6.9412,2.8784,10.0134,-4.5928,-10.3048,1.9049,2.3593,-0.8709,-8.7274,73.0179,4.6792,8.1293,2.871,3,129
22499938,86.9299079904533,-1464.35124623491,23.8121137359522,3881.49585126091,63.1177942542784,0.532579292570997,3.98385773899823,2.12172013633917,45.030458592882,2.06367342498043,1.09906973277364,9.17034657269409,-0.0631482231598449,38.3581594519818,51.3750385139566,1.9304690804147,39.3056805183262,0.2513,144.8566,17.7654,21.34,11.2541,-24.2036,6.7765,71.8443,-46.2216,9.8114,16.5658,-15.1908,8.51,57.1375,-42.7505,11.4799,5.7882,7.6117,-4.2092,-10.3367,4.946,-7.8054,-16.938,-4.9021,22.3459,10.3224,-0.9481,10.985,3,131
17595101,112.223347042608,-2354.69467668847,38.2901695197193,4546.59934199238,73.9331775226012,0.516706683138234,5.30100265191814,2.7390634975796,48.3029421469145,2.28164665521005,1.17894207530703,2.6686588208697,2.22335806266725,53.8698243803728,56.9563070446425,2.32332321913804,35.6430080028819,13.6106,86.3714,-21.2988,0.24,123.1166,10.2405,13.8111,30.4659,-30.9414,4.9995,-219.7016,-12.803,-8.0146,-203.0991,-13.2351,4.4735,12.9726,14.5668,-3.292,-10.2441,4.5026,7.6743,-3.3415,-8.2664,-8.2967,8.3383,14.2549,12.3542,3,132
21498975,103.232434734823,-2017.75713632034,32.811159580139,4330.63117274338,70.4212751544193,0.54334390833188,4.63724709882962,2.51961996257876,53.4612158995134,2.40150170793459,1.30484132385487,5.70720745849419,1.08566256916486,45.8464274835704,55.792431049675,1.93097805573409,37.6101155742803,13.5461,104.2748,-13.2015,18.0452,42.4046,-2.0777,22.1649,99.0062,-43.5998,4.552,-69.8238,-33.4808,5.7392,-168.8908,-32.756,9.3601,14.4583,17.2216,-3.149,-10.4258,-6.7728,0.4497,-16.5972,-6.3081,70.052,0.465,8.4063,14.9258,3,134
19703039,120.170850773744,-2707.57793922705,44.0284760938339,4682.45626951699,76.1423746796022,0.516058247939752,5.68354502081518,2.93304028552858,51.5987560229353,2.44039091831483,1.25938386159364,0.756530796743028,1.18106026859849,63.333044870803,58.4777098341924,2.32894860334091,32.1138985857683,6.7409,54.6886,-3.7073,2.101,94.7984,-1.0741,9.4594,101.83,13.0539,6.428,-146.0469,-14.3991,4.7257,-111.8333,-6.9977,5.143,-0.2193,6.8046,-3.6837,-10.3599,-3.2581,0.5293,-7.5269,0.5833,21.4438,-0.4971,-0.7848,6.3588,3,135
20723323,113.924729046845,-2272.57445599466,36.9547958925173,4733.3478575888,76.9699331540358,0.555280525769103,5.00754020565878,2.78058955820813,55.7039591168162,2.44845712801417,1.35958056136682,4.7238260915573,1.73973684966614,51.2278516495975,60.3620249281364,2.04518190184533,40.0151372615185,1.7704,102.9311,7.4863,14.9303,85.5097,1.2198,21.3256,33.6869,-22.7035,3.4258,-184.5321,-24.2926,-1.3838,-106.9548,-48.6522,12.5643,17.658,11.522,-3.2834,-10.5587,-3.2824,3.4724,-6.8039,-12.2271,3.7102,6.4245,-2.7467,14.3862,3,137
21410838,123.527523557424,-3001.00918650763,48.8000213442599,4595.44718317843,74.727502212848,0.541324252093314,5.56961460074033,3.01496745819376,54.1429392585009,2.44119930794986,1.32148038958667,-1.29890703236461,1.75750948844282,65.8016018322032,57.829498079404,2.28150752894394,25.9274808685881,3.8251,141.8697,-13.1484,-3.4272,102.3031,-35.7795,19.5758,62.5329,-40.9599,9.4939,-150.0084,-13.1906,-2.5092,-146.5374,16.9163,10.9951,-2.485,9.5297,-3.6557,-10.3605,-1.8008,4.9358,-10.9765,-2.6909,18.2712,3.5867,-0.0871,9.7316,3,138
20054007,111.556569394733,-2936.17687734989,47.7457699661169,3924.11294109688,63.8107994283299,0.53216415601519,5.1164462783,2.72278931548858,51.1427390714548,2.34561781886929,1.24825372691277,-3.54169942414074,0.791184684888566,61.2292338518439,51.6464944026549,2.18127873907711,16.065029462213,-2.8032,23.0841,8.6241,10.7453,24.536,5.8556,13.9663,5.9986,-44.2171,4.3326,19.9348,-31.7282,7.3246,-106.8508,-23.665,9.1246,8.6694,9.3872,-3.7284,-10.6004,-1.1221,-7.6616,-13.4248,7.638,58.7139,-17.943,-1.4229,14.7062,3,141
21282839,103.577918982598,-2565.31907036555,41.7151756654102,3804.31515976143,61.8627433169228,0.51568837082052,4.90228679942444,2.52805229289013,45.9503215725658,2.17480382968828,1.12152104378618,-1.74538016459059,-0.108985499036315,56.6184718304496,50.4112698161859,2.25412827240013,20.1475676515126,-9.8383,125.3078,-21.3534,9.3172,26.1837,-34.1764,0.2442,26.8836,-39.8179,6.1524,-69.6964,-27.9603,-9.3034,-226.8862,1.4267,12.4912,-2.9252,6.9635,-4.3731,-10.2965,3.9726,-2.7048,-12.307,-0.0136,40.3694,4.8242,14.4452,6.1295,3,142
